id;title;maker;culture;period;creation_date;object_name;medium;description;credit_line;filename;dimensions;element_type;size_s_m_l
7298;Hanging Scroll; Amida Raigo;Tosa Echizenno Kami Mitsumasa;Japanese;;1250-1350;scroll;gold and polychrome on silk;Refers to the descent of the Buddha (from Paradise to save people). Halo is typically Japanese: fan-like.;Gift of Mrs. Charles Cuthbert Hall;24_1.jpg;frame: 53 1/8 x 14 3/16 in. (135 x 36 cm);
2248;Flower still-life;Anonymous (Chinese);Chinese;;19th-20th century;painting;color on paper;;Selection from the Peterson Collection; Gift of William Bingham II;41_15_20.jpg;frame: 55 1/2 x 16 15/16 in. (141 x 43 cm);
10492;Portraits of great scholars of the Tang Dynasty;Gai Qi;Chinese;;1828;painting;color on silk;;Selection from the Peterson Collection; Gift of William Bingham II;41_15_29_a.jpg;;
20966;Ancestral portrait of a lady;Anonymous (Chinese);Chinese;Qing Dynasty;probably 18th century;painting;tempera and gold leaf on paper;The square emblem on the woman's chest is a rank badge; indicative of her husband's status. The wild goose symbolizes that he was a fourth-rate civil official.;Selection from the Peterson Collection; Gift of William Bingham II;41_15_31.jpg;frame: 51 3/16 x 25 5/16 in. (130 x 64.3 cm)
4738;Yucateca con Fruta;Francisco Zuñiga;;;1974;lithograph;color lithograph on paper;;Gift of Argosy Partners and Bond Street Partners;79_74_8.jpg;sheet: 26 7/8 x 19 5/16 in. (68.2 x 49 cm);sheet;large
3238;A-RWA;Natvar Phrahladji Bhausar;;;1970;screenprint;color screenprint on paper;;Gift of Mark T. Jacobson;85_42.jpg;sheet: 30 1/4 x 32 1/16 in. (76.8 x 81.4 cm)image: 24 5/8 x 26 9/16 in. (62.6 x 67.5 cm);image;large
2610;"Akasaka (from the series ""Sixty-nine Stations of the Kisokaido (Kisokaido rokujuku tsugi no uchi))";Hiroshige;Japanese;;1834-42;print;color woodblock on paper;Station number 57;Bequest of Harry A. Sellery; Class of 1932;86_4_7.jpg;frame: 16 1/8 x 20 7/8 in. (41 x 53.1 cm)plate: 8 13/16 x 13 11/16 in. (22.4 x 34.8 cm);
20059;Untitled: Panda drinking from a bowl;Lu Lin;Chinese;;late 20th century;scroll;ink on paper;mounted to paper;Gift of the artist;87_25.jpg;image: 39 x 20 1/2 in. (99.1 x 52 cm)Storage: 60.3 x 7 cm (23 3/4 x 2 3/4 in.)43 1/2 x 23 5/8 in. (110.5 x 60 cm);Overall;large
19565;Hermit and Fallow Deer;Anonymous (Chinese);Chinese;;no date;hanging scroll;ink and color on paper;;Anonymous gift;88_19_6_a.jpg;sheet: 45 7/8 x 18 3/4 in. (116.5 x 47.6 cm)image: 12 1/2 x 14 1/8 in. (31.8 x 35.8 cm)Storage: 52.1 x 5.1 cm (20 1/2 x 2 in.);image;medium
20394;Chinese Noble Seated Before a Screen;Meimon;Japanese;;no date;scroll;ink and color on paper;;Anonymous gift;88_19_7_a.jpg;sheet: 78 1/2 x 22 3/4 in. (199.4 x 57.8 cm)image: 45 1/8 x 17 in. (114.6 x 43.2 cm)Storage: 63.5 x 6.4 cm (25 x 2 1/2 in.);image;large
711;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper mounted to silk;;Gift of the School of Chinese Brushwork;89_20_3.jpg;Overall: 14 13/16 x 52 1/8 in. (37.6 x 132.4 cm)image: 10 9/16 x 46 7/16 in. (26.9 x 118 cm);image;large
13715;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper mounted to silk;;Gift of the School of Chinese Brushwork;89_20_8.jpg;Overall: 55 5/8 x 14 13/16 in. (141.3 x 37.7 cm)image: 46 7/16 x 10 7/8 in. (118 x 27.7 cm);image;large
23104;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper mounted to silk;;Gift of the School of Chinese Brushwork;89_20_9.jpg;Overall: 55 5/8 x 14 7/8 in. (141.3 x 37.8 cm)image: 46 3/4 x 11 in. (118.8 x 28 cm);image;large
5840;Narcissus Bulb;Wang Chi-Yuan;Chinese;;1964;drawing;ink on paper;;Gift of the School of Chinese Brushwork;89_20_10.jpg;Overall: 48 1/4 x 12 1/16 in. (122.5 x 30.6 cm);Overall;large
4343;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_11.jpg;Overall: 47 15/16 x 11 5/16 in. (121.7 x 28.7 cm);Overall;large
19703;Calligraphy;Wang Chi-Yuan;Chinese;;1968;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_12.jpg;Overall: 11 13/16 x 35 3/4 in. (30 x 90.8 cm);Overall;large
10558;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_13.jpg;Overall: 9 1/8 x 22 1/2 in. (23.1 x 57.1 cm);Overall;medium
12799;Calligraphy;Wang Chi-Yuan;Chinese;;1968;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_14.jpg;Overall: 11 3/4 x 35 5/8 in. (29.8 x 90.5 cm);Overall;large
4394;Calligraphy;Wang Chi-Yuan;Chinese;;no date;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_15.jpg;Overall: 22 7/16 x 13 9/16 in. (57 x 34.5 cm);Overall;medium
12537;Calligraphy;Wang Chi-Yuan;Chinese;;1962;drawing;ink on rice paper;;Gift of the School of Chinese Brushwork;89_20_19.jpg;Overall: 11 1/16 x 85 1/2 in. (28.1 x 217.2 cm);Overall;large
7944;The Co-Founder of the Word O.K.--Hollywood;Ger van Elk;;;1971;photograph;color photograph;triptych;Gift of Frederieke S. Taylor;89_21_11_c.jpg;Overall: 14 x 11 5/8 in. (35.5 x 29.5 cm);Overall;medium
6490;Teaching aid: Italian Renaissance Corinthian Order;German;;;no date;scroll;print on paper mounted to canvas;;Anonymous gift;RC_4_23.jpg;Overall: 36 5/8 x 32 5/16 in. (93 x 82 cm);Overall;large
5909;Teaching aid: Italian Renaissance Ionic Order;German;;;no date;scroll;print on paper mounted to canvas;;Anonymous gift;RC_4_24.jpg;Overall: 37 x 32 5/16 in. (94 x 82 cm);Overall;large
19549;Teaching aid: Italian Renaissance: Column and Architecture (Doric);German;;;no date;scroll;print on paper mounted to canvas;;Anonymous gift;RC_4_25.jpg;Overall: 36 5/8 x 32 11/16 in. (93 x 83 cm);Overall;large
11333;Greek Doric Order: Capital;German;;;no date;scroll;print on paper mounted to canvas;;Anonymous gift;RC_4_26.jpg;Overall: 29 15/16 x 32 1/2 in. (76 x 82.5 cm);Overall;large
595;Les Grandes baigneuses;Zao Wou-Ki;;;1953;etching;etching and aquatint on paper;;Anonymous gift;88_20.jpg;sheet: 19 13/16 x 25 11/16 in. (50.3 x 65.3 cm)image: 17 1/8 x 22 15/16 in. (43.5 x 58.3 cm);image;large
13899;Untitled (Tempo Coperto);Afro (Afro Basaldella);;;1957;painting;oil on canvas;;Bequest of Jane T. Ritchie;IMG_85_24_1.jpg;23 5/8 x 28 9/16 in. (60 x 72.6 cm)frame: 24 5/8 x 29 3/4 x 1 7/8 in. (62.5 x 75.5 x 4.8 cm);Overall;large
14373;Abstraction;Afro (Afro Basaldella);;;1948;mixed media;mixed media on canvas;;Bequest of Jane T. Ritchie;IMG_85_24_2.jpg;Overall: 12 1/2 x 16 in. (31.8 x 40.6 cm);Overall;medium
12118;Untitled;Afro (Afro Basaldella);;;1951;drawing;oil on paper;;Bequest of Jane T. Ritchie;IMG_85_24_3.jpg;frame: 23 11/16 x 13 3/8 in. (60.1 x 34 cm);;
9312;Villa Fleurent;Afro (Afro Basaldella);;;1952;watercolor;watercolor;;Bequest of Jane T. Ritchie;IMG_85_24_4.jpg;image: 8 1/16 x 8 3/4 in. (20.5 x 22.2 cm)frame: 15 1/4 x 15 3/16 in. (38.7 x 38.6 cm);image;small
12552;Miss Margaret Not Magritte;Masuo Ikeda;;;c. 1973;lithograph;color lithograph on paper;;On extended loan from Kenneth E. Myers;EL_88_7.jpg;image: 21 7/8 x 29 11/16 in. (55.5 x 75.4 cm)frame: 22 5/8 x 30 5/16 in. (57.5 x 77 cm);image;large
1264;Germination No. 5;Hideo Hagiwara;Japanese;;1965;print;color woodcut on paper;;Gift of Dorothy D. and Frederick Rudolph;RC_3_39.jpg;image: 25 9/16 x 17 11/16 in. (65 x 45 cm)frame: 30 1/8 x 20 1/2 in. (76.5 x 52 cm);image;large
11134;RACE;Akira Matsumoto;Japanese;;1966;print;color woodcut on paper;;Gift of Dorothy D. and Frederick Rudolph;RC_3_20.jpg;image: 24 x 17 15/16 in. (61 x 45.5 cm)frame: 26 3/4 x 20 1/2 in. (68 x 52 cm);image;large
3588;Three Directions;Yehiel Shemi;;;1980;sculpture;steel;Located between Route 2 and Bryant Hall. Found on the south lawn of Bryant Hall;Gift of Jacques and Donatella Lennon;IMG_91_2_2.jpg;;;
5893;Untitled (Williams Mirrors);Robert Morris;;;1977;installation;aluminum and mirrors;ten aluminum frames for twelve 8x7 foot sheets of plate glass mirror;Gift of the artist through the Williams College Artist-in-Residence Program;BW80.51.3.CAIinstall.jpg;Overall (each panel): 84 x 96 in. (213.4 x 243.8 cm);Overall;large
27455;Reproduction of an ancient relief (3 sections with floral design);P.P. Caproni and Brother; Plastic Arts;;;early 20th century;relief;plaster cast;;Anonymous gift;IMG_RC.4.56.A(2).jpg;;
27456;Reproduction of an ancient relief (Draped female figure in toga);P.P. Caproni and Brother; Plastic Arts;;;early 20th century;relief;plaster cast;;Anonymous gift;IMG_RC.4.56.B.jpg;;
27457;Reproduction of an ancient relief (Figure running with horses & chariot);P.P. Caproni and Brother; Plastic Arts;;;early 20th century;relief;plaster cast;;Anonymous gift;IMG_RC.4.56.C.jpg;;
27488;Windsor sack back arm chair;Anonymous (American);;;no date;furniture;wood;;Anonymous gift;IMG_M.2002.1.2.B(snap2).jpg;;;
27462;Gilt mirror;Anonymous;;;no date;mirror;gilt mirror;Louis XVI style;Anonymous gift;IMG_RC.4.58.jpg;;;
27464;Hall mirror on pedestal with drawer;Anonymous;;;no date;mirror;wood; mirror;2 parts (mirror and pedestal);Anonymous gift;IMG_RC.4.60.jpg;height: approx. 8 ft (2.44 m);
27465;Windsor sack back arm chair on wheels (desk chair);Anonymous;;;no date;furniture;wood;;Anonymous gift;IMG_RC.4.61.A&B.jpg;;;
27482;Windsor sack back arm chair on wheels (desk chair);Anonymous;;;no date;furniture;wood;;Anonymous gift;IMG_RC.4.61.A&B.jpg;;;
27467;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.63.jpg;;
27468;Arm chair;Anonymous;;;;furniture;wood; leather;;Anonymous gift;IMG_RC.4.64(snap2).jpg;;
27469;Side chair;Anonymous;;;no date;furniture;wood; leather;green leather seat;Anonymous gift;IMG_RC.4.65.A(snap2).jpg;;
27483;Side chair;Anonymous;;;no date;furniture;wood; leather;green leather seat;Anonymous gift;IMG_RC.4.65.B(snap2).jpg;;
27470;Large chest (no carving or decoration);Anonymous;;;no date;furniture;oak;lift top attached with chains inside;Anonymous gift;IMG_RC.4.66.jpg;31 1/2 x 60 x 37 1/2 in. (80 x 152.4 x 95.3 cm);Overall;large
27471;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.67.A.jpg;;
27484;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.67.B.jpg;;
27485;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.67.C.jpg;;
27486;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.67.D.jpg;;
27487;Arm chair;Anonymous;;;no date;furniture;wood; leather;;Anonymous gift;IMG_RC.4.67.E.jpg;;
27472;Upholstered arm chair;Anonymous;;;no date;furniture;wood; fabric;yellow upholstery;Anonymous gift;IMG_RC.4.68(snap2).jpg;;
27473;Arm chair;Anonymous;;;no date;furniture;wood; leather;green leather seat and back; Arts & Craft style;Anonymous gift;IMG_RC.4.69(snap2).jpg;
27474;Tapestry arm chair;Anonymous;;;no date;furniture;fabric; wood;Queen Anne style;Anonymous gift;IMG_RC.4.70(snap1).jpg;;
27475;Arm chair with quatrefoil design;Anonymous;;;no date;furniture;wood;;Anonymous gift;IMG_RC.4.71.jpg;;;
27476;Side chair;Anonymous;;;no date;furniture;wood; leather;brown leather;Anonymous gift;IMG_RC.4.72.jpg;;
27477;Upholstered side chair;Anonymous;;;no date;furniture;fabric; wood;broken front legs; poor condition;Anonymous gift;IMG_RC.4.73(snap2).jpg;
27478;Upholstered side chair;Anonymous;;;no date;furniture;wood; fabric;yellow; Empire style;Anonymous gift;IMG_RC.4.74(snap2).jpg;
27479;Cabinet with tambour doors;Anonymous;;;no date;furniture;wood;;Anonymous gift;IMG_RC.4.75(snap3).jpg;;;
27480;Small table;Anonymous;;;no date;furniture;wood;round; William & Mary style;Anonymous gift;IMG_RC.4.76(snap1).jpg;;
27481;Long chest with carved front;Anonymous;;;no date;furniture;carved wood and wrought iron;;Anonymous gift;IMG_RC.4.77(snap2).jpg;28 1/2 x 67 1/2 x 21 in. (72.4 x 171.5 x 53.3 cm);Overall;large
5794;Candelabra;Italian?;;;early 19th century;candelabra;gilted and painted wood;;Gift of Mrs. Edwin Howland Blashfield;IMG_38.4.23.A&B(snap1).jpg;34 x 9 1/2 x 8 1/2 in. (86.4 x 24.1 x 21.6 cm);Overall;large
5652;Candelabra;Italian?;;;early 19th century;candelabra;gilted and painted wood;;Gift of Mrs. Edwin Howland Blashfield;IMG_38.4.23.A&B(snap1).jpg;34 x 9 1/2 x 8 1/2 in. (86.4 x 24.1 x 21.6 cm);Overall;large
22933;Dower Chest;Indian;Indian;;no date;furniture;wood with embossed metal sheeting;;Gift of Ashton Hawkins;IMG_82.12(snap2).jpg;Overall: 42 x 54 x 30 3/4 in. (106.7 x 137.2 x 78.1 cm);Overall;large
9889;Deus Ex Machina;Jeffrey Schiff;;;1988;installation;metal; stone and wood;see lead screen (89.4) with components;Museum purchase; Kathryn Hurd Fund;IMG_89.4.view3.jpg;
14676;Deus Ex Machina;Jeffrey Schiff;;;1988;installation;metal;parts; see lead screen 89.4 with components;Museum purchase; Kathryn Hurd Fund;IMG_89.4.view3.jpg;
20320;Untitled (?);H. Lee Hirsche;;;no date;sculpture;wood;collage of wooden pieces in wooden frame;Gift of the artist;IMG_RC.32(thruWindow).jpg;;;
11084;Settee;American;;;no date;furniture;wood;small; no arms;Possibly(?) Bequest of Katharine F. Bryer White; wife of Walter Leroy White; Class of 1906;RC.30.11.JPG
18166;Chris Evert;Andy Warhol;;;1977;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_001.jpg;H: 4 1/4 in; W: 3 3/8 in
18925;Cindy Pritzker;Andy Warhol;;;1982;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_007.jpg;H: 4 1/4 in; W: 3 3/8 in
18181;Jill Zilka;Andy Warhol;;;1986;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_014.jpg;H: 4 1/4 in; W: 3 3/8 in
18927;Renate Zimet;Andy Warhol;;;after August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_019.jpg;H: 4 1/4 in; W: 3 3/8 in
17187;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_020.jpg;H: 4 1/4 in; W: 3 3/8 in
17170;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_021.jpg;H: 4 1/4 in; W: 3 3/8 in
18168;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_022.jpg;H: 4 1/4 in; W: 3 3/8 in
18693;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_023.jpg;H: 4 1/4 in; W: 3 3/8 in
18169;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_024.jpg;H: 4 1/4 in; W: 3 3/8 in
17171;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_025.jpg;H: 4 1/4 in; W: 3 3/8 in
18694;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_026.jpg;H: 4 1/4 in; W: 3 3/8 in
18182;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_027.jpg;H: 4 1/4 in; W: 3 3/8 in
21824;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_028.jpg;H: 4 1/4 in; W: 3 3/8 in
18226;Chrissy Berlin;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_029.jpg;H: 4 1/4 in; W: 3 3/8 in
18170;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_030.jpg;H: 4 1/4 in; W: 3 3/8 in
18695;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_031.jpg;H: 4 1/4 in; W: 3 3/8 in
18171;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_032.jpg;H: 4 1/4 in; W: 3 3/8 in
18227;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_033.jpg;H: 4 1/4 in; W: 3 3/8 in
17188;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_034.jpg;H: 4 1/4 in; W: 3 3/8 in
18172;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_035.jpg;H: 4 1/4 in; W: 3 3/8 in
18928;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_036.jpg;H: 4 1/4 in; W: 3 3/8 in
18209;Unidentified woman;Andy Warhol;;;September 1980;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_037.jpg;H: 4 1/4 in; W: 3 3/8 in
21825;Daniela Morrera;Andy Warhol;;;December 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_038.jpg;H: 4 1/4 in; W: 3 3/8 in
18228;Daniela Morrera;Andy Warhol;;;January 1981;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_039.jpg;H: 4 1/4 in; W: 3 3/8 in
18429;Daniela Morrera;Andy Warhol;;;January 1981;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_040.jpg;H: 4 1/4 in; W: 3 3/8 in
21826;Daniela Morrera;Andy Warhol;;;1977;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_041.jpg;H: 4 1/4 in; W: 3 3/8 in
17172;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_042.jpg;H: 4 1/4 in; W: 3 3/8 in
21827;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_043.jpg;H: 4 1/4 in; W: 3 3/8 in
18696;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_044.jpg;H: 4 1/4 in; W: 3 3/8 in
17173;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_045.jpg;H: 4 1/4 in; W: 3 3/8 in
18430;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_046.jpg;H: 4 1/4 in; W: 3 3/8 in
17174;Renate Zimet;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_047.jpg;H: 4 1/4 in; W: 3 3/8 in
17189;Renate Zimet;Andy Warhol;;;;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_048.jpg;H: 4 1/4 in; W: 3 3/8 in
17231;Renate Zimet;Andy Warhol;;;;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_049.jpg;H: 4 1/4 in; W: 3 3/8 in
18210;Renate Zimet;Andy Warhol;;;;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_050.jpg;H: 4 1/4 in; W: 3 3/8 in
18229;Renate Zimet;Andy Warhol;;;;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_051.jpg;H: 4 1/4 in; W: 3 3/8 in
19184;Arm Chair;Italian;;;16th century;furniture;wood | tapestry;upholstered in tapestry (later);Gift of Mrs. Edwin Howland Blashfield;1938;IMG_FI.1.jpg;;
18929;Tom Seaver;Andy Warhol;;;1977;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_058.jpg;H: 4 1/4 in; W: 3 3/8 in
18232;Billy Squier;Andy Warhol;;;1982;photograph;Polaroid Polacolor 2;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_059.jpg;H: 4 1/4 in; W: 3 3/8 in
18698;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_060.jpg;H: 4 1/4 in; W: 3 3/8 in
17233;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_061.jpg;H: 4 1/4 in; W: 3 3/8 in
18432;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_062.jpg;H: 4 1/4 in; W: 3 3/8 in
17191;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_063.jpg;H: 4 1/4 in; W: 3 3/8 in
18433;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_064.jpg;H: 4 1/4 in; W:  3 3/8 in
17262;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_065.jpg;H: 4 1/4 in; W: 3 3/8 in
17263;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_066.jpg;H: 4 1/4 in; W: 3 3/8 in
21828;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_067.jpg;H: 4 1/4 in; W: 3 3/8 in
18233;Craig W. Johnson;Andy Warhol;;;June 1984;photograph;Polaroid Polacolor ER;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_068.jpg;H: 4 1/4 in; W: 3 3/8 in
21831;Carlo Monzino;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_076.jpg;H: 4 1/4 in; W: 3 3/8 in
17235;Carlo Monzino;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_077.jpg;H: 4 1/4 in; W: 3 3/8 in
18717;Carlo Monzino;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_078.jpg;H: 4 1/4 in; W: 3 3/8 in
18718;Carlo Monzino;Andy Warhol;;;August 1974;photograph;Polaroid Polacolor Type 108;Polaroid;Gift of The Andy Warhol Foundation for the Visual Arts; Inc.;M_2008_2_079.jpg;H: 4 1/4 in; W: 3 3/8 in
